expr	script_size	op_count	sat_witness_elements	exec_stack	mixed_timelocks	non_malleable	requires_sig	sat_size
andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),multi_a(2,A,B,C),multi_a(2,D,E,F)),0)	293	14	6	2	false	false	false	199
andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),multi_a(2,A,B,C),multi_a(2,D,E,F)),j:multi_a(2,G,I,J))	PARSE_ERR
andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),multi_a(2,A,B,C),multi_a(2,D,E,F)),multi_a(2,G,I,J))	396	14	6	2	false	false	false	199
andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),and_v(or_c(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),v:sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b)),multi_a(2,A,B,C)),multi_a(2,D,E,F))	330	17	7	2	false	false	false	232
andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),and_v(v:after(1),and_b(after(1),a:multi_a(2,A,B,C))),0)	155	13	5	3	false	false	false	166
andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),and_v(v:after(1),multi_a(2,A,B,C)),0)	150	9	5	2	false	false	false	166
andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),and_v(v:after(1),multi_a(2,A,B,C)),multi_a(2,D,E,F))	253	9	5	2	false	false	false	166
andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),and_v(v:after(500000001),multi_a(2,A,B,C)),0)	154	9	5	2	false	false	false	166
andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),and_v(v:after(500000001),multi_a(2,A,B,C)),multi_a(2,D,E,F))	257	9	5	2	false	false	false	166
andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),and_v(v:multi_a(2,A,B,C),1),multi_a(2,D,E,F))	251	7	5	2	false	false	false	166
andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),and_v(v:multi_a(2,A,B,C),after(1)),0)	149	8	5	2	false	false	false	166
andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),and_v(v:multi_a(2,A,B,C),after(1)),multi_a(2,D,E,F))	252	8	5	2	false	false	false	166
andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),and_v(v:multi_a(2,A,B,C),after(500000001)),0)	153	8	5	2	false	false	false	166
andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),and_v(v:multi_a(2,A,B,C),after(500000001)),c:pk_k(D))	186	9	5	2	false	false	false	166
andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),and_v(v:multi_a(2,A,B,C),after(500000001)),multi_a(2,D,E,F))	256	8	5	2	false	false	false	166
andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),and_v(v:multi_a(2,A,B,C),and_v(v:sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b))),c:pk_h(D))	249	19	7	2	false	false	false	232
andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),and_v(v:multi_a(2,A,B,C),multi_a(2,D,E,F)),multi_a(2,G,I,J))	354	7	8	2	false	false	false	299
andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),and_v(v:multi_a(2,A,B,C),sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b)),0)	186	11	6	2	false	false	false	199
andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),and_v(v:multi_a(2,A,B,C),sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b)),multi_a(2,D,E,F))	289	11	6	2	false	false	false	199
andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),and_v(v:sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),multi_a(2,A,B,C)),multi_a(2,D,E,F))	289	11	6	2	false	false	false	199
andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),c:andor(j:multi_a(2,A,B,C),pk_h(D),pk_h(E)),multi_a(2,F,G,I))	PARSE_ERR
andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),c:andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),pk_h(A),pk_h(B)),c:pk_h(C))	158	25	5	2	false	false	false	165
andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),c:andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),pk_k(A),pk_k(B)),c:pk_k(C))	185	16	4	2	false	false	false	132
andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),c:and_v(or_c(c:pk_h(A),vc:pk_h(B)),pk_k(C)),c:pk_k(D))	162	19	7	2	false	false	false	232
andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),c:and_v(v:after(500000001),pk_h(A)),multi_a(2,B,C,D))	178	13	5	2	false	false	false	166
andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),c:pk_h(A),0)	68	11	4	2	false	false	false	132
andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),c:pk_h(A),and_b(c:pk_h(B),a:after(500000001)))	101	19	4	2	false	false	false	132
andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),c:pk_h(A),and_b(c:pk_k(B),a:after(500000001)))	110	16	4	2	false	false	false	132
andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),c:pk_h(A),and_b(multi_a(2,B,C,D),a:after(1)))	176	15	5	2	false	false	false	166
andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),c:pk_h(A),andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),multi_a(2,B,C,D),c:pk_h(E)))	238	22	6	2	false	false	false	199
andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),c:pk_h(A),and_v(vc:pk_h(B),after(1)))	94	16	4	2	false	false	false	132
andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),c:pk_h(A),c:andor(multi_a(2,B,C,D),pk_h(E),pk_k(F)))	232	18	7	2	false	false	false	265
andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),c:pk_h(A),c:andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),pk_h(B),pk_h(C)))	158	25	5	2	false	false	false	165
andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),c:pk_h(A),c:andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),pk_k(B),pk_h(C)))	167	22	5	2	false	false	false	165
andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),c:pk_h(A),c:andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),pk_k(B),pk_k(C)))	176	19	4	2	false	false	false	132
andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),c:pk_h(A),c:and_v(v:after(1),pk_h(B)))	95	17	4	2	false	false	false	132
andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),c:pk_h(A),c:pk_h(B))	92	15	4	2	false	false	false	132
andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),c:pk_h(A),c:pk_k(B))	101	12	4	2	false	false	false	132
andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),c:pk_h(A),jc:pk_h(B))	96	19	4	2	false	false	false	132
andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),c:pk_h(A),jc:pk_k(B))	105	16	4	2	false	false	false	132
andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),c:pk_h(A),j:multi_a(2,B,C,D))	PARSE_ERR
andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),c:pk_h(A),multi_a(2,B,C,D))	171	11	5	2	false	false	false	166
andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),c:pk_h(A),or_d(c:pk_k(B),c:pk_k(C)))	138	16	4	2	false	false	false	132
andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),c:pk_h(A),or_d(multi_a(2,B,C,D),multi_a(2,E,F,G)))	278	14	8	2	false	false	false	169
andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),c:pk_h(A),or_i(multi_a(2,B,C,D),0))	175	14	6	2	false	false	false	168
andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),c:pk_k(A),0)	77	8	3	2	false	false	false	99
andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),c:pk_k(A),and_b(multi_a(2,B,C,D),s:and_v(v:after(500000001),sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b))))	228	16	6	3	false	false	false	199
andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),c:pk_k(A),andor(or_d(multi_a(2,B,C,D),sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b)),c:pk_k(E),c:pk_k(F)))	293	20	7	2	false	false	false	232
andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),c:pk_k(A),c:andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),pk_k(B),pk_k(C)))	185	16	4	2	false	false	false	132
andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),c:pk_k(A),c:pk_h(B))	101	12	4	2	false	false	false	132
andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),c:pk_k(A),c:pk_k(B))	110	9	3	2	false	false	false	99
andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),c:pk_k(A),jc:pk_h(B))	105	16	4	2	false	false	false	132
andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),c:pk_k(A),jc:pk_k(B))	114	13	3	2	false	false	false	99
andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),c:pk_k(A),j:multi_a(2,B,C,D))	PARSE_ERR
andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),c:pk_k(A),multi_a(2,B,C,D))	180	8	5	2	false	false	false	166
andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),c:pk_k(A),or_d(multi_a(2,B,C,D),multi_a(2,E,F,G)))	287	11	8	2	false	false	false	169
andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),c:pk_k(A),or_i(0,or_d(multi_a(2,B,C,D),multi_a(2,E,F,G))))	291	14	9	2	false	false	false	170
andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),c:pk_k(A),or_i(multi_a(2,B,C,D),0))	184	11	6	2	false	false	false	168
andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),jc:and_v(v:sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),pk_k(A)),multi_a(2,B,C,D))	223	16	5	2	false	false	false	166
andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),jc:pk_h(A),0)	72	15	4	2	false	false	false	132
andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),jc:pk_h(A),c:pk_h(B))	96	19	4	2	false	false	false	132
andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),jc:pk_h(A),multi_a(2,B,C,D))	175	15	5	2	false	false	false	166
andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),jc:pk_k(A),0)	81	12	3	2	false	false	false	99
andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),jc:pk_k(A),c:pk_h(B))	105	16	4	2	false	false	false	132
andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),jc:pk_k(A),c:pk_k(B))	114	13	3	2	false	false	false	99
andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),jc:pk_k(A),j:multi_a(2,B,C,D))	PARSE_ERR
andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),jc:pk_k(A),multi_a(2,B,C,D))	184	12	5	2	false	false	false	166
andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),j:multi_a(2,A,B,C),0)	PARSE_ERR
andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),j:multi_a(2,A,B,C),c:andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),pk_k(D),pk_k(E)))	PARSE_ERR
andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),j:multi_a(2,A,B,C),c:pk_h(D))	PARSE_ERR
andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),j:multi_a(2,A,B,C),c:pk_k(D))	PARSE_ERR
andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),j:multi_a(2,A,B,C),jc:pk_h(D))	PARSE_ERR
andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),j:multi_a(2,A,B,C),j:multi_a(2,D,E,F))	PARSE_ERR
andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),j:multi_a(2,A,B,C),multi_a(2,D,E,F))	PARSE_ERR
andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),j:multi_a(2,A,B,C),or_d(multi_a(2,D,E,F),multi_a(2,G,I,J)))	PARSE_ERR
andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),j:multi_a(2,A,B,C),or_i(0,multi_a(2,D,E,F)))	PARSE_ERR
andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),j:multi_a(2,A,B,C),or_i(multi_a(2,D,E,F),0))	PARSE_ERR
andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),multi_a(2,A,B,C),0)	147	7	5	2	false	false	false	166
andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),multi_a(2,A,B,C),and_b(after(1),aj:multi_a(2,D,E,F)))	PARSE_ERR
andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),multi_a(2,A,B,C),and_b(after(1),a:multi_a(2,D,E,F)))	255	11	5	3	false	false	false	166
andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),multi_a(2,A,B,C),and_b(after(500000001),a:multi_a(2,D,E,F)))	259	11	5	3	false	false	false	166
andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),multi_a(2,A,B,C),and_b(multi_a(2,D,E,F),a:after(1)))	255	11	5	2	false	false	false	166
andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),multi_a(2,A,B,C),and_b(multi_a(2,D,E,F),a:after(500000001)))	259	11	5	2	false	false	false	166
andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),multi_a(2,A,B,C),and_b(multi_a(2,D,E,F),a:and_v(v:multi_a(2,G,I,J),multi_a(2,K,L,M))))	461	10	11	3	false	false	false	432
andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),multi_a(2,A,B,C),and_b(multi_a(2,D,E,F),a:multi_a(2,G,I,J)))	357	10	8	3	false	false	false	299
andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),multi_a(2,A,B,C),and_b(multi_a(2,D,E,F),an:after(1)))	256	12	5	2	false	false	false	166
andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),multi_a(2,A,B,C),and_b(multi_a(2,D,E,F),a:sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b)))	292	14	6	3	false	false	false	199
andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),multi_a(2,A,B,C),and_b(multi_a(2,D,E,F),s:sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b)))	291	13	6	3	false	false	false	199
andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),multi_a(2,A,B,C),and_b(n:after(1),aj:multi_a(2,D,E,F)))	PARSE_ERR
andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),multi_a(2,A,B,C),and_b(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),a:multi_a(2,D,E,F)))	292	14	6	3	false	false	false	199
andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),multi_a(2,A,B,C),and_b(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),sjc:pk_k(D)))	225	18	5	2	false	false	false	166
andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),multi_a(2,A,B,C),andor(c:pk_h(D),after(500000001),multi_a(2,E,F,G)))	284	15	7	2	false	false	false	200
andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),multi_a(2,A,B,C),andor(multi_a(2,D,E,F),after(1),multi_a(2,G,I,J)))	359	11	8	2	false	false	false	169
andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),multi_a(2,A,B,C),andor(multi_a(2,D,E,F),after(500000001),0))	260	11	5	2	false	false	false	166
andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),multi_a(2,A,B,C),andor(multi_a(2,D,E,F),after(500000001),multi_a(2,G,I,J)))	363	11	8	2	false	false	false	169
andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),multi_a(2,A,B,C),andor(multi_a(2,D,E,F),multi_a(2,G,I,J),0))	358	10	8	2	false	false	false	299
andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),multi_a(2,A,B,C),andor(multi_a(2,D,E,F),multi_a(2,G,I,J),multi_a(2,K,L,M)))	461	10	8	2	false	false	false	299
andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),multi_a(2,A,B,C),andor(multi_a(2,D,E,F),or_i(0,sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b)),multi_a(2,G,I,J)))	400	17	8	2	false	false	false	200
andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),multi_a(2,A,B,C),andor(multi_a(2,D,E,F),sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),0))	293	14	6	2	false	false	false	199
andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),multi_a(2,A,B,C),andor(multi_a(2,D,E,F),sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),multi_a(2,G,I,J)))	396	14	8	2	false	false	false	199
andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),multi_a(2,A,B,C),andor(multi_a(2,D,E,F),sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),or_d(multi_a(2,G,I,J),multi_a(2,K,L,M))))	503	17	11	2	false	false	false	199
andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),multi_a(2,A,B,C),andor(multi_a(2,D,E,F),sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),or_i(multi_a(2,G,I,J),0)))	400	17	9	2	false	false	false	199
andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),multi_a(2,A,B,C),andor(or_i(multi_a(2,D,E,F),0),after(1),multi_a(2,G,I,J)))	363	14	9	2	false	false	false	171
andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),multi_a(2,A,B,C),andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),c:pk_h(D),c:pk_k(E)))	247	19	5	2	false	false	false	166
andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),multi_a(2,A,B,C),andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),multi_a(2,D,E,F),0))	293	14	6	2	false	false	false	199
andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),multi_a(2,A,B,C),andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),multi_a(2,D,E,F),and_b(multi_a(2,G,I,J),s:sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b))))	437	20	7	3	false	false	false	232
andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),multi_a(2,A,B,C),andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),multi_a(2,D,E,F),c:pk_h(G)))	317	18	6	2	false	false	false	199
andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),multi_a(2,A,B,C),andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),multi_a(2,D,E,F),multi_a(2,G,I,J)))	396	14	6	2	false	false	false	199
andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),multi_a(2,A,B,C),and_v(v:after(1),multi_a(2,D,E,F)))	253	9	5	2	false	false	false	166
andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),multi_a(2,A,B,C),and_v(v:after(500000001),multi_a(2,D,E,F)))	257	9	5	2	false	false	false	166
andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),multi_a(2,A,B,C),and_v(v:and_b(after(500000001),a:sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b)),multi_a(2,D,E,F)))	299	16	6	3	false	false	false	199
andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),multi_a(2,A,B,C),and_v(vc:pk_h(D),multi_a(2,E,F,G)))	275	11	7	2	false	false	false	265
andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),multi_a(2,A,B,C),and_v(vj:multi_a(2,D,E,F),multi_a(2,G,I,J)))	PARSE_ERR
andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),multi_a(2,A,B,C),and_v(v:multi_a(2,D,E,F),1))	251	7	5	2	false	false	false	166
andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),multi_a(2,A,B,C),and_v(v:multi_a(2,D,E,F),after(1)))	252	8	5	2	false	false	false	166
andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),multi_a(2,A,B,C),and_v(v:multi_a(2,D,E,F),after(500000001)))	256	8	5	2	false	false	false	166
andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),multi_a(2,A,B,C),and_v(v:multi_a(2,D,E,F),multi_a(2,G,I,J)))	354	7	8	2	false	false	false	299
andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),multi_a(2,A,B,C),and_v(v:multi_a(2,D,E,F),n:after(1)))	253	9	5	2	false	false	false	166
